DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID
0.2711794966010558,0.4064131257897235,3.0293773068239305,3.0293773068239305,0.0,CONTROL01_DCHA
0.47464612335003387,0.6372617639058687,3.467339340271021,3.467339340271021,0.0,CONTROL01_DCHA
0.570121449813209,0.7820287531338282,2.174395660372704,2.174395660372704,0.0,CONTROL01_DCHA
0.6176953484956222,0.8330911492402686,0.7669555959835649,0.7669555959835649,0.0,CONTROL01_DCHA
0.6003686779437295,0.7767799438306029,-0.845792547915234,-0.845792547915234,0.0,CONTROL01_DCHA
0.43623694374221117,0.5262206727110657,-3.763392432860288,-3.763392432860288,0.0,CONTROL01_DCHA
0.050926020906359594,0.2810950179849283,-3.6817796842015844,-3.6817796842015844,0.0,CONTROL01_DCHA
0.043853426844617224,0.10827150934841273,-2.5958037063123967,-2.5958037063123967,0.0,CONTROL01_DCHA
0.05016137798003098,0.15037968908711877,0.6324635455798571,0.6324635455798571,0.0,CONTROL01_DCHA
0.13894377251826887,0.3279365690116832,2.6668987953417016,2.6668987953417016,0.0,CONTROL01_DCHA
0.43710355838321724,0.5482319787467431,3.3088301793281185,3.3088301793281185,0.0,CONTROL01_DCHA
0.5450052549044887,0.7403955641366847,2.886291055591349,2.886291055591349,0.0,CONTROL01_DCHA
0.5716438909858786,0.8003083515882885,0.8998881977883881,0.8998881977883881,0.0,CONTROL01_DCHA
0.569297124608812,0.7790522486793385,-0.31926600234033126,-0.31926600234033126,0.0,CONTROL01_DCHA
0.4896263580134771,0.6081124476587442,-2.567510476707266,-2.567510476707266,0.0,CONTROL01_DCHA
0.15594035515761548,0.3480435576119831,-3.906226612374744,-3.906226612374744,0.0,CONTROL01_DCHA
0.015453880377569347,0.1258070986110593,-3.3379846787258924,-3.3379846787258924,0.0,CONTROL01_DCHA
0.016382010078585765,0.04823791207890018,-1.1650867609643727,-1.1650867609643727,0.0,CONTROL01_DCHA
0.040451206321964826,0.17817081551188663,1.9515881546685225,1.9515881546685225,0.0,CONTROL01_DCHA
0.2742401290617075,0.39582873759135967,3.269215197050881,3.269215197050881,0.0,CONTROL01_DCHA
0.48827187369829855,0.6369181022979027,3.621154734070229,3.621154734070229,0.0,CONTROL01_DCHA
0.5536996354635769,0.7578415528303459,1.8162664532658255,1.8162664532658255,0.0,CONTROL01_DCHA
0.5556131566045072,0.7691007952069057,0.16911346912192055,0.16911346912192055,0.0,CONTROL01_DCHA
0.5134780962652237,0.5863754007636867,-2.744529722114925,-2.744529722114925,0.0,CONTROL01_DCHA
0.13258461681448333,0.5863754007636867,0.0,0.0,0.0,CONTROL01_DCHA
0.01739110688193595,0.156645864570753,0.0,0.0,0.0,CONTROL01_IZDA
0.020579723469364788,0.156645864570753,0.0,0.0,0.0,CONTROL01_IZDA
0.2042964428640978,0.3295231585456392,2.596193958771181,2.596193958771181,0.0,CONTROL01_IZDA
0.38767100899130696,0.5364705932352579,3.107844109374083,3.107844109374083,0.0,CONTROL01_IZDA
0.47086302856340756,0.6616928281904806,1.8805315748510143,1.8805315748510143,0.0,CONTROL01_IZDA
0.5064000296327646,0.7285011937711103,1.0032981840923776,1.0032981840923776,0.0,CONTROL01_IZDA
0.5377107346703935,0.7591751975336889,0.4606484832606159,0.4606484832606159,0.0,CONTROL01_IZDA
0.5369621324572252,0.7735940577862346,0.21653600087853675,0.21653600087853675,0.0,CONTROL01_IZDA
0.5328877317762617,0.7036448588187968,-1.0504658165607712,-1.0504658165607712,0.0,CONTROL01_IZDA
0.3815052320617189,0.5175283118258092,-2.795015145255227,-2.795015145255227,0.0,CONTROL01_IZDA
0.12444371981935853,0.2867615522715044,-3.4655520876392303,-3.4655520876392303,0.0,CONTROL01_IZDA
0.019573421467262438,0.11813651890338933,-2.5323354089027204,-2.5323354089027204,0.0,CONTROL01_IZDA
0.016806530148244094,0.07447807944166825,-0.6556429371017533,-0.6556429371017533,0.0,CONTROL01_IZDA
0.025233919234242726,0.18085662039418093,1.597545397742786,1.597545397742786,0.0,CONTROL01_IZDA
0.23823094463413225,0.3325630997068768,2.2782601233640434,2.2782601233640434,0.0,CONTROL01_IZDA
0.3396681534976238,0.49998262147990075,2.514231574394188,2.514231574394188,0.0,CONTROL01_IZDA
0.3995400502160504,0.5975794300986709,1.465665265261536,1.465665265261536,0.0,CONTROL01_IZDA
