ID,max_intensity__abs_energy,max_intensity__absolute_maximum,max_intensity__absolute_sum_of_changes,"max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",max_intensity__cid_ce__normalize_False,"max_intensity__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","max_intensity__fft_coefficient__attr_""abs""__coeff_0","max_intensity__fft_coefficient__attr_""abs""__coeff_1","max_intensity__fft_coefficient__attr_""imag""__coeff_1","max_intensity__fft_coefficient__attr_""real""__coeff_0","max_intensity__fft_coefficient__attr_""real""__coeff_1",max_intensity__friedrich_coefficients__coeff_0__m_3__r_30,max_intensity__friedrich_coefficients__coeff_1__m_3__r_30,max_intensity__friedrich_coefficients__coeff_3__m_3__r_30,max_intensity__index_mass_quantile__q_0.3,max_intensity__lempel_ziv_complexity__bins_5,"max_intensity__linear_trend__attr_""intercept""","max_intensity__linear_trend__attr_""stderr""",max_intensity__max_langevin_fixed_point__m_3__r_30,max_intensity__maximum,max_intensity__mean,max_intensity__mean_abs_change,max_intensity__mean_second_derivative_central,max_intensity__median,max_intensity__minimum,max_intensity__quantile__q_0.1,max_intensity__quantile__q_0.2,max_intensity__quantile__q_0.3,max_intensity__quantile__q_0.4,max_intensity__quantile__q_0.6,max_intensity__quantile__q_0.7,max_intensity__quantile__q_0.8,max_intensity__quantile__q_0.9,max_intensity__ratio_beyond_r_sigma__r_1,max_intensity__root_mean_square,max_intensity__sum_values,max_intensity__symmetry_looking__r_0.15000000000000002,max_intensity__symmetry_looking__r_0.2
CONTROL12_IZDA,0.20788721136814575,0.37094979743359635,0.36927829827682157,0.16390097400443493,0.16390097400443493,0.18463914913841079,0.16390097400443493,0.16390097400443493,0.26276105990973525,0.1951863905293633,0.14256790475660558,0.16293812045363182,0.2457470244278105,0.2030338438756674,0.1460567793044079,0.3464372293609474,0.27445690396575,0.20226270797841778,0.14599373468515134,0.33238940976448206,0.2726396858307721,0.7435710940239675,0.18810058776680802,-0.1778619801811612,0.7435710940239675,-0.06121231186824161,-6.32437333926347,-1.2814619438450228,0.25121348497951856,0.6666666666666666,1.0,0.26859520647529833,0.10660146245800492,0.29980834864333034,0.37094979743359635,0.2478570313413225,0.18463914913841079,-0.18463914913841079,0.20704882342916142,0.16557247316120974,0.17386774321480009,0.1821630132683904,0.19045828332198075,0.19875355337557107,0.2398290182300484,0.2726092130309354,0.3053894078318224,0.33816960263270934,0.3333333333333333,0.2632408348313674,0.7435710940239675,0.0,1.0
CONTROL13_DCHA,0.14849096083538085,0.3156492058812532,0.31959603644305906,0.1480218925423799,0.1480218925423799,0.15979801822152953,0.1480218925423799,0.1480218925423799,0.22660134052356978,0.16452251071110646,0.12019653168370371,0.1335487471249405,0.20669800958505094,0.17121837113941593,0.1232215723925453,0.2908054285621602,0.2313675646919648,0.17078048337045604,0.12318577264859665,0.2828284060894851,0.23033566149866644,0.6273515812007007,0.16109450032686298,-0.14858756725055502,0.6273515812007007,-0.06223482059204033,-8.457389671608485,-1.517940075735628,0.21336922575920172,0.6666666666666666,0.6666666666666666,0.2208933194127165,0.0922594288361688,0.25521733341017755,0.3156492058812532,0.20911719373356688,0.15979801822152953,-0.15979801822152953,0.16762731333887332,0.14407506198057407,0.1487855122522339,0.15349596252389378,0.1582064127955536,0.16291686306721348,0.1972316918473493,0.22683607035582526,0.2564404488643013,0.28604482737277726,0.3333333333333333,0.22247918317255425,0.6273515812007007,0.0,0.0
CONTROL13_IZDA,0.13701413009722582,0.3039065651399636,0.3090494624174074,0.15098459387225446,0.15098459387225446,0.1545247312087037,0.15098459387225446,0.15098459387225446,0.21858831225609046,0.15785636255106794,0.11532407070638834,0.12294950409486045,0.19765133721492306,0.1643440453452431,0.11836247204772038,0.27684637747192087,0.22193932567528926,0.16421240758233996,0.11835170993345284,0.2744483260364466,0.2216291150744747,0.6026702330024835,0.15464633934304714,-0.13688819160595028,0.6026702330024835,-0.07195215959967799,-8.751170784956912,-1.5718889045254731,0.20515470876587966,0.6666666666666666,0.6666666666666666,0.20443021500394368,0.08921489515979966,0.2469156458471527,0.3039065651399636,0.20089007766749445,0.1545247312087037,-0.1545247312087037,0.15292197126770915,0.14584169659481067,0.14725775152939036,0.14867380646397005,0.15008986139854977,0.15150591633312946,0.18311889004216003,0.2133158088166109,0.24351272759106185,0.2737096463655127,0.3333333333333333,0.21370862570115245,0.6026702330024833,0.0,0.0
CONTROL14_DCHA,0.14767416362302577,0.32359898535146386,0.35410643123074326,0.17524558630584525,0.17524558630584525,0.17705321561537163,0.17524558630584525,0.17524558630584525,0.25040410812709896,0.16140340864031305,0.11807400774056258,0.12462877398721345,0.20223168846995948,0.1682508800988369,0.12112284625668147,0.2848097206118426,0.22729943872550643,0.16818366454874675,0.1211173510141715,0.28358525171458143,0.2271410421095377,0.6166905248236483,0.17708089600774346,-0.15489803544731065,0.6166905248236483,-0.08581516384339624,-7.6618341703236,-1.5743474682379568,0.2258388027333946,0.6666666666666666,0.6666666666666666,0.2073711375840758,0.10222172169642367,0.2602804902159969,0.32359898535146386,0.20556350827454942,0.17705321561537163,-0.17705321561537163,0.14835339904561862,0.14473814042656585,0.1454611921503764,0.14618424387418696,0.1469072955979975,0.14763034732180808,0.18340251630678767,0.21845163356795672,0.25350075082912576,0.2885498680902948,0.3333333333333333,0.22186644903561975,0.6166905248236483,0.0,0.0
CONTROL14_IZDA,0.20909092316340108,0.3759700518174264,0.3840928074425339,0.18565787330328232,0.18565787330328232,0.19204640372126694,0.18565787330328232,0.18565787330328232,0.2717448601286632,0.19487021376501543,0.14237921087763117,0.15313898265150436,0.24419619886967733,0.20287969191275723,0.14608704998257765,0.34251884932704707,0.27402607674881974,0.20264213845860066,0.1460676286754854,0.3381913266680573,0.2734662708229647,0.7438173480097453,0.1923649166167688,-0.17184969396288383,0.7438173480097453,-0.08644040623365656,-5.767562093606167,-1.277408235022986,0.2542862519890193,0.6666666666666666,0.6666666666666666,0.254327646421233,0.11087804288537302,0.30486440633204537,0.3759700518174264,0.2479391160032484,0.19204640372126694,-0.19204640372126697,0.19031217851414406,0.17753511767817481,0.18009052984536866,0.1826459420125625,0.18520135417975636,0.1877567663469502,0.2274437531748005,0.26457532783545695,0.3017069024961135,0.3388384771567699,0.3333333333333333,0.26400184542499006,0.7438173480097452,0.0,0.0
CONTROL15_DCHA,0.15657209042511605,0.31805006009190573,0.3048478430004157,0.13580745179303833,0.13580745179303833,0.15242392150020784,0.13580745179303833,0.13580745179303833,0.21683707667754054,0.17044237589722228,0.12441733747927783,0.1412223905261518,0.21432166690928356,0.17721120705520443,0.1275332029547303,0.30101665915122877,0.23946768091490891,0.17659333416166487,0.12748268843263236,0.2897608390383962,0.23801163428129216,0.6493023372753015,0.15511728801809732,-0.1463932730512484,0.6493023372753015,-0.05128725618934965,-8.55137483089545,-1.4463217686867569,0.21308286440302085,0.6666666666666666,0.6666666666666666,0.23305058213226998,0.08800199210908337,0.2587845590760277,0.31805006009190573,0.2164341124251005,0.15242392150020784,-0.15242392150020784,0.1822426082988674,0.1490096688845284,0.1556562567673962,0.162302844650264,0.1689494325331318,0.17559602041599962,0.20940409865747506,0.2365655890160827,0.2637270793746904,0.2908885697332981,0.3333333333333333,0.22845283278692785,0.6493023372753015,0.0,0.0
CONTROL15_IZDA,0.1353450224197499,0.2997538871928692,0.29932239652474507,0.13487946981572493,0.13487946981572493,0.14966119826237254,0.13487946981572493,0.13487946981572493,0.2126827391266137,0.1574328214854175,0.11499506935703561,0.13012438396067993,0.19805231595682746,0.1637828313737895,0.11784112115753484,0.27893473284745274,0.22136605128060002,0.1632331821710527,0.117796184299019,0.268921746979557,0.22007077699411956,0.5999392650538625,0.1518353475082152,-0.142411752002674,0.5999392650538625,-0.05265800646121485,-9.573003602952243,-1.5859384649994808,0.2025639123829608,0.6666666666666666,0.6666666666666666,0.21476148346460178,0.08640693310402274,0.24239254803561022,0.2997538871928692,0.19997975501795417,0.14966119826237254,-0.14966119826237256,0.16487441737714428,0.13531096048384908,0.14122365186250813,0.14713634324116717,0.1530490346198262,0.15896172599848524,0.19185031134028926,0.21882620530343425,0.24580209926657925,0.27277799322972424,0.3333333333333333,0.21240293659281168,0.5999392650538625,0.0,0.0
CONTROL16_DCHA,0.2624695497047582,0.4229609884811383,0.4375175173918747,-0.20936592554185982,-0.20936592554185982,0.21875875869593736,0.20936592554185982,0.20936592554185982,0.3096566479856284,0.21738672804225928,0.1588422973792121,0.15980093190715325,0.27101307713996997,0.22647691988542631,0.16325860323793517,0.37769776272255123,0.30561485992728704,0.22682618643251606,0.16328715770746363,0.3840603681492943,0.3064379230288446,0.83136544805154,0.2193628739102594,-0.18131621020609184,0.83136544805154,-0.12346862907908501,-4.294029544707132,-1.1396131856817544,0.2892536888857161,0.6666666666666666,0.6666666666666666,0.2677289828631024,0.12630042822068782,0.3458378045804722,0.4229609884811383,0.27712181601718,0.21875875869593736,-0.2187587586959374,0.21359506293927846,0.19480939663112334,0.19856652989275436,0.20232366315438538,0.20608079641601643,0.20983792967764744,0.2554682480476504,0.29734143315602235,0.33921461826439436,0.3810878033727663,0.3333333333333333,0.2957868318596791,0.83136544805154,0.0,0.0
CONTROL16_IZDA,0.28660954091241375,0.42615420304599205,0.3941338122399003,-0.19258600705346254,-0.19258600705346254,0.19706690611995015,0.19258600705346254,0.19258600705346254,0.27876672665199226,0.23152236660688297,0.16887554706262944,0.17364540730192957,0.2885611710469447,0.24078660935009458,0.17364955473084384,0.3996035047436321,0.3248055956913768,0.2409532287416176,0.1736631767864851,0.40263881818415087,0.3251982421509626,0.884328796898076,0.19721967664769502,-0.16678437452170763,0.884328796898076,-0.10525480165970647,-4.26898122740959,-1.0239561667952,0.27685370142627935,0.6666666666666666,0.6666666666666666,0.2902953665662044,0.11377663129671992,0.353151377655808,0.42615420304599205,0.294776265632692,0.19706690611995015,-0.19706690611995012,0.2335681959925295,0.22460639785955433,0.22639875748614938,0.2281911171127444,0.22998347673933944,0.23177583636593446,0.272085397403222,0.3106025988139145,0.34911980022460704,0.38763700163529957,0.3333333333333333,0.309089814839427,0.884328796898076,0.0,0.0
CONTROL17_DCHA,0.24259435741724616,0.39634150948581615,0.3817552534522167,0.1676725514368426,0.1676725514368426,0.19087762672610836,0.1676725514368426,0.1676725514368426,0.2719291963132023,0.21196490456317849,0.1547427081355489,0.1773369608698335,0.26678085027537346,0.2203802551425458,0.15856496147963742,0.37526725633814006,0.297858670556605,0.21951738912669197,0.15849441741647952,0.35954838477494544,0.29582528606801034,0.8072692750052317,0.19506331008709205,-0.18540105845612803,0.8072692750052317,-0.06063120042915551,-5.570568726713454,-1.1686374562665325,0.2668423872203176,0.6666666666666666,1.0,0.29229483362434305,0.11020324917259558,0.32195269929726184,0.39634150948581615,0.26908975833507726,0.19087762672610836,-0.19087762672610836,0.22866895804897355,0.182258807470442,0.19154083758614832,0.20082286770185462,0.21010489781756095,0.21938692793326725,0.26220346833634206,0.2957379786237106,0.32927248891107913,0.3628069991984476,0.3333333333333333,0.2843673430718597,0.8072692750052317,0.0,1.0
CONTROL17_IZDA,0.18033122249717745,0.34617879896353665,0.3450980217973986,0.16262794647848577,0.16262794647848577,0.1725490108986993,0.16262794647848577,0.16262794647848577,0.24442417507828262,0.18179588521441395,0.13277697195918667,0.14547223030602235,0.2280608004329387,0.18917209031411505,0.13619526899882492,0.3199302341229463,0.2555451547924577,0.18880318182221895,0.13616510869180895,0.31320981044633556,0.25467580452097893,0.6934383750932114,0.17340254819295342,-0.15802372065663842,0.6934383750932114,-0.07139290881902938,-6.929078626279322,-1.3619421680395984,0.2323536404234036,0.6666666666666666,0.6666666666666666,0.241067189451284,0.09962121789076772,0.2810743971871803,0.34617879896353665,0.23114612503107046,0.1725490108986993,-0.17254901089869934,0.18355085248505087,0.1637087236446238,0.16767714941270923,0.17164557518079462,0.17561400094888005,0.17958242671696545,0.21607644178074803,0.24860203107644518,0.28112762037214234,0.3136532096678395,0.3333333333333333,0.24517423906083435,0.6934383750932114,0.0,0.0
CONTROL18_DCHA,0.17094839484290525,0.3386004821669892,0.34273808143694584,-0.1578524157460431,-0.1578524157460431,0.17136904071847292,0.1578524157460431,0.1578524157460431,0.24310511005495108,0.17587435097669263,0.12845249149979582,0.1252837608964116,0.2186449500515486,0.1832074954072191,0.1321602887367728,0.3031295386886601,0.24707927712774513,0.18371010253916603,0.1322013796461472,0.3122855568985118,0.24826369455429853,0.6730633650640216,0.17296082090665954,-0.13670420208481607,0.6730633650640216,-0.10595945781788113,-6.518159058541898,-1.3919555410696767,0.2303701529257458,0.6666666666666666,0.6666666666666666,0.2108378300489108,0.09893996178957827,0.279255263694157,0.3386004821669892,0.22435445502134058,0.17136904071847292,-0.1713690407184729,0.18074806642094607,0.15371481647608648,0.1591214664650584,0.16452811645403032,0.16993476644300223,0.17534141643197415,0.21231854957015467,0.2438890327193633,0.275459515868572,0.30702999901778055,0.3333333333333333,0.23871069997167788,0.6730633650640218,0.0,0.0
CONTROL18_IZDA,0.14598150773481294,0.3179196745122886,0.3361989431921799,0.16523574246158984,0.16523574246158984,0.16809947159608996,0.16523574246158984,0.16523574246158984,0.23776304715174074,0.16169605261702166,0.1182111768196725,0.12549649222898307,0.2025458647507546,0.1684506705523686,0.12129057208387058,0.28452909751052025,0.22753168805707233,0.16834418459970663,0.12128186626902565,0.2825892378075954,0.22728074888410948,0.6175600803446858,0.16817263506454314,-0.1480584749449893,0.6175600803446858,-0.07975414209629478,-7.9737718532164195,-1.555235592635228,0.218252686475947,0.6666666666666666,0.6666666666666666,0.20871708924939542,0.09705227517663638,0.25688735641675775,0.3179196745122886,0.20585336011489527,0.16809947159608996,-0.16809947159608996,0.15268393205069875,0.1469564737816985,0.14810196543549853,0.1492474570892986,0.15039294874309864,0.1515384403968987,0.1857310805430167,0.21877822903533467,0.25182537752765266,0.2848725260199706,0.3333333333333333,0.22059125680377947,0.6175600803446858,0.0,0.0
CONTROL19_DCHA,0.100362021510517,0.2556136175572728,0.2469894417095378,0.11598158908341408,0.11598158908341408,0.1234947208547689,0.11598158908341408,0.11598158908341408,0.17497081601233408,0.13631424750207283,0.09950910192460583,0.1090874658779381,0.17091843309569352,0.14178212614530006,0.10209894047422385,0.23920673931203648,0.19149279869833005,0.14150275510265872,0.1020761003482779,0.23411742363953303,0.19083444765166455,0.5198514109622806,0.12417845032870445,-0.11345612846947102,0.5198514109622806,-0.05047766277035223,-12.714876719881287,-1.7956796826551993,0.1698755011678252,0.6666666666666666,0.6666666666666666,0.18079693542544836,0.07129971032899851,0.20852487576380535,0.2556136175572728,0.17328380365409354,0.1234947208547689,-0.12349472085476891,0.13963202847385872,0.12460576493114908,0.12761101763969102,0.13061627034823295,0.13362152305677485,0.1366267757653168,0.16282834629054152,0.18602466410722435,0.20922098192390717,0.23241729974059,0.3333333333333333,0.18290436618673797,0.5198514109622806,0.0,0.0
CONTROL20_DCHA,0.17383691595022083,0.3498596249383021,0.3792418274357653,0.18320727040501197,0.18320727040501197,0.18962091371788264,0.18320727040501197,0.18320727040501197,0.2683178180432653,0.1755644488468486,0.12841548337509953,0.1385216116418937,0.22032396629741374,0.18295233839668087,0.13166476931664622,0.31077238361433973,0.24722596458567442,0.18271385113544608,0.13164527166566709,0.30642784974705295,0.2466639580993692,0.670337047379141,0.18994603281153014,-0.16977090640826167,0.670337047379141,-0.08518999188963536,-6.681922141593202,-1.4474794584777257,0.2425575942699781,0.6666666666666666,0.6666666666666666,0.22985932577258433,0.10947768557900234,0.2809409910312144,0.3498596249383021,0.22344568245971366,0.18962091371788264,-0.18962091371788264,0.1666523545332901,0.1538250679075488,0.15639052523269706,0.15895598255784532,0.16152143988299358,0.16408689720814185,0.2032938086142925,0.2399352626952949,0.2765767167762973,0.3132181708572997,0.3333333333333333,0.24071900350839276,0.670337047379141,0.0,0.0
CONTROL20_IZDA,0.1598451808954894,0.32047713172141473,0.30374277452547455,0.13995931753966417,0.13995931753966417,0.15187138726273727,0.13995931753966417,0.13995931753966417,0.21543823093497436,0.1725348820926729,0.1259163453108679,0.139652325038069,0.21647778639396448,0.17939295796435517,0.12917164665877492,0.3029538559725887,0.24230826694977078,0.17895001520229153,0.1291354336412169,0.29488474644828483,0.24126445142665726,0.6576886206387696,0.15326646888465323,-0.14184063446934767,0.6576886206387696,-0.05806758904675899,-8.195744824326809,-1.4129434381900257,0.21244049779351842,0.6666666666666666,0.6666666666666666,0.2311416099359963,0.08768298631834326,0.2618497232884701,0.32047713172141473,0.2192295402129232,0.15187138726273727,-0.15187138726273727,0.18051781418175056,0.15669367473560436,0.1614585026248336,0.16622333051406285,0.17098815840329207,0.1757529862925213,0.2085096776896834,0.2365015411976162,0.26449340470554905,0.2924852682134819,0.3333333333333333,0.23082834956989823,0.6576886206387696,0.0,0.0
CONTROL21_DCHA,0.23422837386089151,0.398852070590951,0.410088806486189,-0.20168465618656345,-0.20168465618656345,0.2050444032430945,0.20168465618656345,0.20168465618656345,0.29001550028093537,0.2057893231580124,0.15035978219390206,0.15496663951956618,0.25701491792604714,0.21433695303833436,0.1544492290990009,0.3589571587785891,0.2893244264605512,0.21446188310302094,0.1544594428218868,0.3612330157541907,0.2896188300539544,0.786467405286664,0.2051269631281279,-0.17466403581109427,0.786467405286664,-0.10756182220634386,-4.9277539084417175,-1.2046735170087115,0.27106803501886967,0.6666666666666666,0.6666666666666666,0.25879605470569034,0.1183824414082268,0.3251674307740651,0.398852070590951,0.26215580176222136,0.2050444032430945,-0.2050444032430945,0.19716741440438756,0.19044792029132546,0.1917918191139379,0.1931357179365503,0.19447961675916273,0.19582351558177513,0.23750434564170025,0.27784127687901294,0.31817820811632563,0.3585151393536383,0.3333333333333333,0.27942105257173655,0.786467405286664,0.0,0.0
CONTROL21_IZDA,0.22986348248281369,0.3928406783991419,0.3969925408885753,0.1981912531742526,0.1981912531742526,0.19849627044428764,0.1981912531742526,0.1981912531742526,0.2807164491647285,0.20460845438449252,0.14945732835820405,0.15648219071188774,0.2557799031182141,0.21302635882163637,0.15348237777338064,0.35734357503509223,0.28759068647376773,0.2130150169477885,0.15348145051254258,0.35713695957565217,0.2875639588127751,0.7815294943088503,0.19849697349555945,-0.17216696546566265,0.7815294943088503,-0.09879060931709124,-5.147337081024104,-1.2063336168982197,0.26461091442132695,0.6666666666666666,0.6666666666666666,0.26081484870631855,0.11460187517414623,0.3203394293794935,0.3928406783991419,0.2605098314362835,0.19849627044428764,-0.19849627044428764,0.1946494252248893,0.1940393906848192,0.1941613975928332,0.19428340450084725,0.19440541140886125,0.19452741831687528,0.2342876758597398,0.2739259264945903,0.31356417712944085,0.3532024277642914,0.3333333333333333,0.2768052760111421,0.7815294943088504,0.0,0.0
CONTROL22_DCHA,0.18225440934728815,0.3455585725312073,0.33663914715463444,0.16545978362625646,0.16545978362625646,0.16831957357731722,0.16545978362625646,0.16545978362625646,0.23807417855707952,0.18337673007313451,0.13387148030114843,0.1419111771134572,0.22931744869954898,0.19080267178121282,0.13747734083090407,0.319887984338751,0.2575774536715256,0.19069633230459013,0.13746864699128444,0.31795079299685386,0.25732685967626223,0.7000365704389875,0.16839244058134697,-0.14824567741922673,0.7000365704389875,-0.0798701018620675,-6.718906224014591,-1.3294012796252117,0.229345025374223,0.6666666666666666,0.6666666666666666,0.23620531343072326,0.09717935111474713,0.2828383311588575,0.3455585725312073,0.2333455234796625,0.16831957357731722,-0.16831957357731722,0.18009878890495085,0.17437920900282933,0.17552312498325362,0.17666704096367794,0.17781095694410223,0.17895487292452655,0.21319074563020213,0.2462827023554534,0.27937465908070475,0.312466615805956,0.3333333333333333,0.24647813246296188,0.7000365704389875,0.0,0.0
CONTROL22_IZDA,0.2351244767839255,0.38954660578780004,0.3707904771398778,-0.1820517950392482,-0.1820517950392482,0.1853952385699389,0.1820517950392482,0.1820517950392482,0.26223109311844567,0.2088660101683121,0.15241534527071138,0.15717289906999765,0.26050532026803136,0.21729992916096244,0.1566730929278108,0.36162068292278143,0.29318413667310866,0.21742425298937484,0.1566832570875325,0.36388549606312215,0.29347711164212087,0.7978493402235224,0.18548566070813483,-0.1576614793085468,0.7978493402235224,-0.09771278458100546,-5.137757557669576,-1.1501818994189263,0.25600692682579057,0.6666666666666666,0.6666666666666666,0.2626063365438168,0.1070379908948291,0.3212990268700673,0.38954660578780004,0.2659497800745075,0.1853952385699389,-0.1853952385699389,0.20749481074855183,0.2008079236871705,0.20214530109944676,0.20348267851172303,0.2048200559239993,0.20615743333627556,0.24390516975640147,0.2803155287642511,0.31672588777210076,0.3531362467799504,0.3333333333333333,0.2799550420954083,0.7978493402235224,0.0,0.0
CONTROL23_DCHA,0.2783198929802425,0.4363554048455944,0.4535036050579305,0.2219292806749586,0.2219292806749586,0.22675180252896526,0.2219292806749586,0.2219292806749586,0.32074799038237867,0.22405944339428996,0.16375218829890215,0.17442826456064148,0.28064293503091786,0.23334805840624165,0.16803314484269777,0.3937816093253309,0.3151684267091696,0.23316873598790583,0.16801848424444468,0.3905148842365787,0.31474584496739094,0.8555626094788525,0.22690559733341084,-0.20054924777987185,0.8555626094788525,-0.1061421184834726,-4.24402825537757,-1.1161192893904701,0.297246446439178,0.6666666666666666,0.6666666666666666,0.29001005834695753,0.13091521422933097,0.353374516723225,0.4363554048455944,0.28518753649295087,0.22675180252896526,-0.22675180252896526,0.21442612417063578,0.20478108046262242,0.2067100892042251,0.20863909794582777,0.21056810668743042,0.2124971154290331,0.25881198030562746,0.3031978364406192,0.34758369257561095,0.3919695487106027,0.3333333333333333,0.3045870937188259,0.8555626094788527,0.0,0.0
CONTROL23_IZDA,0.1865631632377589,0.35490987740697555,0.36198954121483096,-0.17360513561914614,-0.17360513561914614,0.18099477060741548,0.17360513561914614,0.17360513561914614,0.256178506875541,0.18378373812896923,0.13425634896377098,0.13544161695355791,0.22910750583258963,0.19142330614951136,0.13799877100700575,0.3190058341538904,0.25829828534297,0.1916980850425534,0.13802123569935554,0.32401149441706684,0.25894581477238204,0.7027400910060957,0.18144676107059754,-0.15034645767362326,0.7027400910060957,-0.10158183778611174,-6.1056660432395695,-1.3411149275984673,0.2409468680730378,0.6666666666666666,0.6666666666666666,0.22685706201376257,0.10449737953210589,0.2907028792687314,0.35490987740697555,0.2342466970020319,0.18099477060741548,-0.18099477060741548,0.1813047417878294,0.16652547181129074,0.16948132580659847,0.1724371798019062,0.17539303379721394,0.17834888779252167,0.21602576891165862,0.25074679603548783,0.2854678231593171,0.3201888502831463,0.3333333333333333,0.24937466005842088,0.7027400910060957,0.0,0.0
CONTROL24_DCHA,0.2601351785614615,0.4129958638358833,0.4028715232407416,0.1962280117685729,0.1962280117685729,0.2014357616203708,0.1962280117685729,0.1962280117685729,0.2849683726945773,0.21906508102708577,0.15993115800888213,0.17073178990306817,0.2741117681972158,0.2279284131315066,0.16420436603378497,0.3827224733961783,0.30773201915349013,0.22773476625425373,0.16418853433188893,0.37919479895284125,0.30727568114824244,0.8361160682669083,0.2016376156254967,-0.17895853046211918,0.8361160682669083,-0.09290625603248853,-4.737466322822778,-1.1149291349899717,0.2743621402552269,0.6666666666666666,0.6666666666666666,0.28391310594076735,0.11629899119593837,0.33762569752563004,0.4129958638358833,0.27870535608896946,0.2014357616203708,-0.2014357616203708,0.21676785206731042,0.2063523523637146,0.20843545230443378,0.21051855224515292,0.2126016521858721,0.21468475212659124,0.25601345442102497,0.29525905677473957,0.3345046591284542,0.3737502614821687,0.3333333333333333,0.29446854872321054,0.8361160682669083,0.0,0.0
CONTROL24_IZDA,0.26340958259001235,0.4249478302980424,0.44304991056310433,0.21572875156492555,0.21572875156492555,0.22152495528155217,0.21572875156492555,0.21572875156492555,0.313390816042903,0.21785703813540694,0.1592298905671475,0.17034842728267868,0.27298928713926224,0.2268924821264924,0.16336711667830273,0.3833379321080628,0.3064766920262422,0.2266769539652735,0.163349496060573,0.3794116452660671,0.3059687897426597,0.8317935803310229,0.22175232523035154,-0.19686589851014435,0.8317935803310229,-0.10206817206583618,-4.493444133914563,-1.1499683199013855,0.2898196886978412,0.6666666666666666,0.6666666666666666,0.2830607304936342,0.12789749256402397,0.3437501289783795,0.4249478302980424,0.2772645267770076,0.22152495528155217,-0.2215249552815522,0.20921907873311685,0.1976266712998636,0.19994515278651426,0.2022636342731649,0.20458211575981555,0.2069005972464662,0.25236482904610197,0.29551057935908703,0.3386563296720722,0.3818020799850573,0.3333333333333333,0.2963160376973727,0.8317935803310228,0.0,0.0
CONTROL25_DCHA,0.18279987006696052,0.34865051226045046,0.347322331972447,0.1733893677859343,0.1733893677859343,0.1736611659862235,0.1733893677859343,0.1733893677859343,0.24559427699340372,0.18292090007481815,0.13358336938375714,0.1398692788796286,0.2286085027173075,0.1904062703733351,0.13719990684811523,0.3190115444714427,0.25702943186614746,0.19039616372953946,0.1371990805741571,0.31882743125706203,0.2570056150830685,0.6986292048089043,0.17366180407470067,-0.15063036554104897,0.6986292048089043,-0.08642288569267795,-6.529853955615685,-1.3418103425806078,0.23342605994381432,0.6666666666666666,0.6666666666666666,0.23314819980325735,0.10026332092993043,0.28492707280606755,0.34865051226045046,0.23287640160296816,0.1736611659862235,-0.17366116598622355,0.17526114447451616,0.17471754807393775,0.17482626735405343,0.17493498663416912,0.17504370591428478,0.17515242519440047,0.209939018031703,0.24461689158888986,0.27929476514607676,0.31397263870326364,0.3333333333333333,0.24684669335909723,0.6986292048089044,0.0,0.0
CONTROL25_IZDA,0.18429816607812544,0.3397810200453976,0.3088623059259069,0.14612820047377534,0.14612820047377534,0.15443115296295346,0.14612820047377534,0.14612820047377534,0.21871406002131952,0.18631427898294634,0.1358841246628975,0.14768594621841752,0.23320989836915168,0.1936481208542041,0.13952833128299438,0.3246381742394752,0.26141748191484304,0.1933393808288065,0.1395030900804776,0.3190138424006093,0.26068992147426817,0.7104807542102859,0.15509931677986133,-0.14093186938368168,0.7104807542102859,-0.06476114774770952,-7.117295415395251,-1.2798246208051887,0.2214135305312482,0.6666666666666666,0.6666666666666666,0.2451298705592735,0.08916086773442546,0.28004964527425047,0.3397810200453976,0.23682691807009534,0.15443115296295346,-0.15443115296295346,0.19365281957162228,0.17704691459326602,0.18036809558893727,0.1836892765846085,0.1870104575802798,0.19033163857595103,0.22287845966637734,0.2521040997611324,0.2813297398558875,0.31055537995064253,0.3333333333333333,0.24785625274751857,0.710480754210286,0.0,0.0
