DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID,index
0.3995400502160504,0.5975794300986709,1.465665265261536,1.465665265261536,0.0,CONTROL01_IZDA,
0.4775049059730695,0.6798988462698904,1.2362362114734244,1.2362362114734244,0.0,CONTROL01_IZDA,
0.529437711637476,0.7557920920463485,1.1397308557189694,1.1397308557189694,0.0,CONTROL01_IZDA,
0.5770346469691798,0.7856222995685426,0.4479767283334583,0.4479767283334583,0.0,CONTROL01_IZDA,
0.5485381446530861,0.7891870063721068,0.0535331740532012,0.0535331740532012,1.1551963997469472,CONTROL01_IZDA,
0.538577617720864,0.7223371766030463,-1.0039208747478952,-1.0039208747478952,1.1551963997469477,CONTROL01_IZDA,
0.4211581840584953,0.533381207030654,-2.837656324889378,-2.837656324889378,1.251462766392526,CONTROL01_IZDA,
0.1292088570275454,0.4147136586727469,-1.782096220188063,-1.782096220188063,1.072682371193594,CONTROL01_IZDA,
0.0670340414720978,0.3689436204250467,-0.6873539842003037,-0.6873539842003037,1.1551963997469472,CONTROL01_IZDA,
0.0744638711491565,0.3080846848852969,-0.913952301963356,-0.913952301963356,1.0011702131140212,CONTROL01_IZDA,
0.0205019728444949,0.2996019422654483,-0.127390038547579,-0.127390038547579,1.1551963997469472,CONTROL01_IZDA,
0.2341028197830817,0.3168668928710459,0.2592773141581383,0.2592773141581383,1.1551963997469472,CONTROL01_IZDA,
