ID,SMOOTHED_AMPLITUDE_mean,SMOOTHED_AMPLITUDE_std,SMOOTHED_AMPLITUDE_max,VELOCITY_mean,VELOCITY_std,VELOCITY_max,ACCELERATION_mean,ACCELERATION_std,ACCELERATION_max,DISTANCE_ANG_mean,DISTANCE_ANG_std,FREQUENCY_mean,FREQUENCY_std,FREQUENCY_count,INTERVAL_STD,INTERVAL_CV
CONTROL995_IZDA,0.475279248,0.209922688,0.894339385,0.029682627,2.344382407,3.683987461,0.029682627,2.344382407,3.683987461,0.309573907,0.18263543,0.213656834,0.603371302,150,0.12161644,0.199792373
CONTROL996_DCHA,0.252775236,0.132503043,0.413595966,0.031718037,1.17714195,1.838186203,0.031718037,1.17714195,1.838186203,0.128036065,0.087944072,0.112171861,0.385311672,150,0.139217774,0.319244636
CONTROL996_IZDA,0.316915275,0.134763918,0.566567916,-0.013465715,1.555369541,2.418622625,-0.013465715,1.555369541,2.418622625,0.16639058,0.099253451,0.222680475,0.627676334,150,0.124551267,0.228370615
CONTROL997_DCHA,0.428279722,0.25397041,0.803314513,0.051265811,2.072777519,3.380767396,0.051265811,2.072777519,3.380767396,0.273329345,0.189574375,0.09660815,0.345437054,150,0.026033124,0.068272423
CONTROL997_IZDA,0.481108975,0.219291899,0.857517419,-0.000980942,2.410999205,4.663671367,-0.000980942,2.410999205,4.663671367,0.240212748,0.149161532,0.205052403,0.584725529,150,0.13749952,0.28476997
CONTROL998_DCHA,0.25604225,0.113504321,0.460851528,0.010566224,1.176765384,1.715164846,0.010566224,1.176765384,1.715164846,0.146237214,0.110532718,0.184330175,0.537298209,150,0.12681696,0.217593517
CONTROL998_IZDA,0.28965161,0.103331445,0.467281438,-0.01764274,1.132356295,1.997177113,-0.01764274,1.132356295,1.997177113,0.140279768,0.102905249,0.20727591,0.5853878,150,0.033050662,0.059678601
CONTROL999_DCHA,0.341686046,0.181191767,0.568974032,-0.030279443,1.497907741,2.364184046,-0.030279443,1.497907741,2.364184046,0.21737124,0.146233255,0.103265719,0.351892692,150,0.020763058,0.053452248
CONTROL999_IZDA,0.458481517,0.234444656,0.802830303,0.001004799,1.9098236,3.39206466,0.001004799,1.9098236,3.39206466,0.308411515,0.203262775,0.105594698,0.359955582,150,0.021308197,0.056066757
ID01_DCHA,0.350248199,0.148795948,0.589304499,-0.031854517,1.754318202,2.712820239,-0.031854517,1.754318202,2.712820239,0.214537465,0.136466757,0.237796463,0.647709232,150,0.110723185,0.192404078
ID01_IZDA,0.318598831,0.143917061,0.587721324,-0.00745063,1.714402416,2.570124557,-0.00745063,1.714402416,2.570124557,0.198586376,0.131795822,0.262843895,0.693766291,150,0.103319696,0.157431601
ID08_DCHA,0.589724708,0.277945358,0.944745526,0.071531409,2.151190198,4.246259115,0.071531409,2.151190198,4.246259115,0.428566304,0.252524531,0.112320245,0.407925798,150,0.049961081,0.119510308
ID08_IZDA,0.537993642,0.265677567,0.90585673,-0.013347963,2.43056929,4.059472509,-0.013347963,2.43056929,4.059472509,0.37695204,0.257773243,0.124366249,0.408142125,150,0.123231991,0.295061929
ID1000_DCHA,0.273212483,0.105819102,0.455181727,-0.001995765,0.833424585,1.452905808,-0.001995765,0.833424585,1.452905808,0.152664635,0.094774989,0.12849878,0.443789207,150,0.024048666,0.061420241
ID1000_IZDA,0.331050575,0.093246818,0.523295765,0.017822895,0.692226609,1.321882371,0.017822895,0.692226609,1.321882371,0.15458758,0.099329305,0.095276456,0.342654173,150,0.097000246,0.225872904
ID1001_IZDA,0.321078751,0.113708197,0.50206726,0.014966576,0.736930475,1.406444054,0.014966576,0.736930475,1.406444054,0.157715487,0.09159305,0.10061427,0.388381645,150,0.026163528,0.051613634
ID1002_DCHA,0.348883202,0.117963781,0.517931725,0.003266758,0.994454943,1.787265712,0.003266758,0.994454943,1.787265712,0.191522374,0.121315651,0.10714651,0.366771724,150,0.113837757,0.276494054
ID1002_IZDA,0.358987329,0.130987932,0.545917316,0.034739361,1.389360588,2.190846086,0.034739361,1.389360588,2.190846086,0.179457233,0.116614574,0.183224097,0.534177768,150,0.074319821,0.134290008
ID1003_DCHA,0.163684884,0.052549231,0.282867141,0.008459133,0.844603892,1.275624791,0.008459133,0.844603892,1.275624791,0.051396172,0.043059968,0.462676067,1.052421052,150,0.092882978,0.229044914
ID1003_IZDA,0.242111167,0.089120851,0.432247802,0.001253529,1.415326503,1.942178755,0.001253529,1.415326503,1.942178755,0.123709655,0.088599972,0.461315333,1.041018669,150,0.053461683,0.140593871
ID1004_DCHA,0.313175164,0.136315355,0.497513146,-0.012591932,1.152956242,2.054829935,-0.012591932,1.152956242,2.054829935,0.135186565,0.070324803,0.096548754,0.355869779,150,0.129192251,0.281681439
ID1004_IZDA,0.341748851,0.16228705,0.587415802,0.020079633,1.366016785,2.418684981,0.020079633,1.366016785,2.418684981,0.217746386,0.130357056,0.094034524,0.339820879,150,0.102938611,0.23423674
ID101_IZDA,0.296372474,0.11869754,0.444293909,0.004414912,0.902037673,1.743921549,0.004414912,0.902037673,1.743921549,0.148695695,0.094333058,0.081420789,0.302149075,146,0.029960739,0.070866142
ID102_DCHA,0.228138991,0.087083451,0.39640664,0.020837172,0.633969869,1.057794808,0.020837172,0.633969869,1.057794808,0.119045871,0.076693032,0.079250352,0.29835918,150,0.029960443,0.070866142
ID102_IZDA,0.231232208,0.106475753,0.404048854,0.029213225,0.902369653,1.477295628,0.029213225,0.902369653,1.477295628,0.126935742,0.090066874,0.111384876,0.381707796,150,0.167522573,0.383886747
ID103_DCHA,0.35990962,0.144861312,0.559686588,-0.019093602,1.116726016,1.788522126,-0.019093602,1.116726016,1.788522126,0.214498479,0.131163094,0.086286169,0.30842798,150,0.02773649,0.065001074
ID103_IZDA,0.315173009,0.08578138,0.448295434,-0.022297144,0.746212994,1.204334021,-0.022297144,0.746212994,1.204334021,0.148009216,0.081540893,0.09418055,0.336404084,150,0.020525323,0.052576201
ID104_DCHA,0.333191469,0.135036679,0.608563988,0.02954702,2.104218626,3.28815991,0.02954702,2.104218626,3.28815991,0.205989225,0.163295456,0.454772141,1.02903197,150,0.087432984,0.203479143
ID104_IZDA,0.265899755,0.088236089,0.466015904,-0.005644844,1.5311411,2.51855758,-0.005644844,1.5311411,2.51855758,0.156289226,0.129752159,0.342591848,0.88908323,150,0.094735087,0.188327183
ID105_DCHA,0.210487094,0.125293966,0.439562258,0.01284127,0.9922978,1.789302381,0.01284127,0.9922978,1.789302381,0.104954214,0.094379927,0.159730906,0.536160854,150,0.020074066,0.050251891
ID105_IZDA,0.212420124,0.108154365,0.395532952,-0.009290925,0.887903917,1.487245711,-0.009290925,0.887903917,1.487245711,0.104329203,0.08978452,0.153558257,0.51546987,149,0.037117587,0.093560057
ID106_DCHA,0.206948949,0.096601046,0.375638729,-0.018383961,1.103191955,1.607480424,-0.018383961,1.103191955,1.607480424,0.101080544,0.078375215,0.230345675,0.628609954,150,0.150492663,0.254692131
ID106_IZDA,0.208376385,0.064912879,0.328933022,0.02028999,0.845038118,1.264672614,0.02028999,0.845038118,1.264672614,0.079619825,0.06472011,0.295988098,0.759784765,150,0.088067833,0.174932018
ID107_IZDA,0.26556351,0.089476331,0.436163172,-0.013441561,0.733136826,1.637285643,-0.013441561,0.733136826,1.637285643,0.106741459,0.073903938,0.119794055,0.391287725,150,0.027585788,0.075847392
ID108_DCHA,0.25324127,0.111312453,0.461599502,-0.011643041,1.187137647,1.797633236,-0.011643041,1.187137647,1.797633236,0.122395236,0.091338097,0.189365618,0.560084975,144,0.126770408,0.227742096
ID108_IZDA,0.231081242,0.116681297,0.414869481,-0.002148714,1.240644593,1.722168931,-0.002148714,1.240644593,1.722168931,0.117932928,0.084371704,0.186126222,0.543402522,150,0.119687323,0.175315924
ID109_DCHA,0.184285601,0.085466915,0.35999696,0.000490821,0.579548824,1.086443012,0.000490821,0.579548824,1.086443012,0.055395374,0.05996871,0.186955623,0.58444408,150,0.03508957,0.071869947
ID109_IZDA,0.197868584,0.037302568,0.280308403,0.000433282,0.312030545,0.652678763,0.000433282,0.312030545,0.652678763,0.031716761,0.03333625,0.245877934,0.676704025,150,0.101909113,0.181292419
ID110_DCHA,0.171576024,0.066939134,0.294425202,0.011215921,0.450082565,0.803827762,0.011215921,0.450082565,0.803827762,0.085888614,0.046202139,0.113421285,0.425737661,150,0.090909438,0.188239228
ID110_IZDA,0.142699668,0.062720879,0.282099084,-0.012717923,0.506646498,1.148699869,-0.012717923,0.506646498,1.148699869,0.044005922,0.023057244,0.152534723,0.498940166,150,0.071402258,0.169637786
ID111_DCHA,0.248141116,0.144361411,0.520745226,0.00725345,1.206325052,1.953503196,0.00725345,1.206325052,1.953503196,0.135122152,0.12406994,0.108628438,0.370008941,150,0.016411832,0.044481803
ID111_IZDA,0.236404672,0.088206274,0.388141766,-0.009722172,0.546706582,1.202395189,-0.009722172,0.546706582,1.202395189,0.128748156,0.066668608,0.094211838,0.394733124,150,0.200073165,0.318722484
ID112_DCHA,0.226929765,0.080731014,0.389229424,0.002815143,0.936593586,1.504185507,0.002815143,0.936593586,1.504185507,0.108986231,0.078624198,0.251125736,0.664266446,150,0.100902688,0.186528549
ID112_IZDA,0.268950841,0.097883113,0.501737958,-0.01176034,1.304057381,2.21251887,-0.01176034,1.304057381,2.21251887,0.146126539,0.113516807,0.388369637,0.925326967,150,0.096453328,0.203725075
ID114_DCHA,0.22069405,0.097892552,0.429566175,0.004612246,0.968207559,1.808230863,0.004612246,0.968207559,1.808230863,0.119495249,0.086104291,0.149085954,0.466910834,150,0.103536967,0.177004399
ID114_IZDA,0.187924922,0.064027596,0.305860094,-0.014899738,0.656876385,1.237196803,-0.014899738,0.656876385,1.237196803,0.077684482,0.058098448,0.18497051,0.536338307,149,0.113211456,0.180232989
ID115_DCHA,0.332281233,0.158416946,0.522755537,-0.035837752,0.84748657,1.689034513,-0.035837752,0.84748657,1.689034513,0.194666398,0.140102224,0.085163692,0.33844312,150,0.139264438,0.253533341
ID115_IZDA,0.389174907,0.146195486,0.546165667,0.018966205,0.964142889,1.940848988,0.018966205,0.964142889,1.940848988,0.234718647,0.118370395,0.112432719,0.471279237,150,0.068584618,0.116752324
ID116_DCHA,0.28877024,0.073854794,0.494335171,0.00446349,1.208068444,2.300862999,0.00446349,1.208068444,2.300862999,0.143856802,0.119683905,0.386857657,0.954791343,148,0.105586443,0.234827666
ID116_IZDA,0.309309277,0.075458369,0.472581053,0.000189299,1.35413166,2.541205295,0.000189299,1.35413166,2.541205295,0.148272117,0.10528401,0.341577295,0.87806767,149,0.138593307,0.277555467
ID117_DCHA,0.209349493,0.092383602,0.380760964,0.016143525,1.10574821,1.635651059,0.016143525,1.10574821,1.635651059,0.100617795,0.084895906,0.256291451,0.678011885,150,0.138009873,0.233565126
ID117_IZDA,0.262089207,0.090487833,0.446297939,0.009519605,1.258855537,2.24791352,0.009519605,1.258855537,2.24791352,0.112415736,0.090380666,0.382618096,0.911525642,150,0.056459356,0.132303249
ID118_DCHA,0.355085974,0.247900942,0.787708184,-0.003847493,1.50412228,3.222646514,-0.003847493,1.50412228,3.222646514,0.179220389,0.146940212,0.109713086,0.425355409,150,0.072455299,0.132877062
ID118_IZDA,0.373400968,0.224618769,0.657126447,0.036557175,1.17084661,2.671379841,0.036557175,1.17084661,2.671379841,0.209175324,0.150169066,0.062940286,0.304662528,150,0.073609512,0.108741796
ID119_DCHA,0.328376783,0.16324999,0.558525871,-0.011506892,0.463265726,0.901283903,-0.011506892,0.463265726,0.901283903,0.178256576,0.120681468,0.022573616,0.128065409,150,0.299302919,0.359555281
ID119_IZDA,0.344772752,0.067231015,0.460177879,0.011211346,0.241083303,0.725113581,0.011211346,0.241083303,0.725113581,0.117438513,0.070770082,0.14228491,0.542366333,150,0.119176141,0.205409247
ID11_DCHA,0.512076702,0.316288525,1.019174491,0.047394373,2.395949348,4.152064891,0.047394373,2.395949348,4.152064891,0.360400249,0.299828043,0.129605879,0.481726334,150,0.050426583,0.117308108
ID11_IZDA,0.646327043,0.387265942,1.232334955,-0.017896496,3.0657297,5.173119941,-0.017896496,3.0657297,5.173119941,0.461993245,0.337880543,0.092346208,0.330403075,150,0.031740179,0.079455216
ID120_DCHA,0.410067649,0.151086473,0.724995538,-0.000863613,1.24273571,3.224781826,-0.000863613,1.24273571,3.224781826,0.189509925,0.130821329,0.258754042,0.734137534,150,0.029973534,0.074432293
ID120_IZDA,0.377733375,0.211092324,0.691506016,-0.027776027,1.73284709,3.090628658,-0.027776027,1.73284709,3.090628658,0.248875753,0.169892778,0.109266592,0.375030876,150,0.114545879,0.256785829
ID121_DCHA,0.339755763,0.178002157,0.560627316,0.001195512,1.291246745,2.379424664,0.001195512,1.291246745,2.379424664,0.213218678,0.139369492,0.090485297,0.362885741,150,0.022801138,0.05094557
ID121_IZDA,0.340580568,0.170677152,0.562099563,-0.019598408,1.239796651,2.352885173,-0.019598408,1.239796651,2.352885173,0.207856607,0.125957332,0.071732966,0.269743329,150,0.025789433,0.055328334
ID122_DCHA,0.325864932,0.241815787,0.703089977,0.017611791,1.605870658,3.151501052,0.017611791,1.605870658,3.151501052,0.097917165,0.066205748,0.078449647,0.305607254,150,0.085152352,0.169277418
ID122_IZDA,0.38587539,0.219374487,0.701366029,-0.046825934,1.717851097,3.079372019,-0.046825934,1.717851097,3.079372019,0.235945364,0.156815611,0.113478769,0.411891908,150,0.05563759,0.134195448
ID123_DCHA,0.338788378,0.158191447,0.531596547,-0.007103409,0.776931426,1.887902736,-0.007103409,0.776931426,1.887902736,0.200170418,0.118385127,0.104059377,0.449017174,150,0.175980644,0.298278097
ID123_IZDA,0.377786871,0.167596475,0.558950749,0.028066498,0.861370232,1.797559261,0.028066498,0.861370232,1.797559261,0.22783893,0.127466583,0.042692056,0.223609386,150,0.092197763,0.120385853
ID124_DCHA,0.20141412,0.07799806,0.31608823,-0.015421088,0.356861872,0.96939688,-0.015421088,0.356861872,0.96939688,0.076813879,0.045216111,0.064170736,0.326568413,150,0.122563608,0.16243178
ID124_IZDA,0.283988423,0.120927803,0.427826349,-0.023595075,0.630936517,1.498624702,-0.023595075,0.630936517,1.498624702,0.099179464,0.056453622,0.108295596,0.474658056,145,0.192363918,0.308570732
ID125_DCHA,0.16974472,0.040529367,0.254656262,0.001413837,0.498051598,0.836615654,0.001413837,0.498051598,0.836615654,0.055569786,0.025798555,0.260419902,0.689760825,150,0.070506262,0.135528595
ID125_IZDA,0.123567684,0.041026006,0.225564338,0.006416241,0.509969984,1.046602209,0.006416241,0.509969984,1.046602209,0.066357422,0.03861317,0.262986314,0.698756009,150,0.123472383,0.21329449
ID126_IZDA,0.286161387,0.122948527,0.436352195,-0.02779008,0.739810021,1.569394013,-0.02779008,0.739810021,1.569394013,0.147166662,0.076270211,0.093591571,0.386574814,143,0.079716295,0.144039429
ID127_DCHA,0.507178961,0.272934804,0.817623622,0.030755705,1.282878246,3.20918916,0.030755705,1.282878246,3.20918916,0.320989633,0.213291527,0.109009823,0.429305712,150,0.155851706,0.23747782
ID127_IZDA,0.382227983,0.235279859,0.741747813,0.053277127,1.22801442,2.654962314,0.053277127,1.22801442,2.654962314,0.224017254,0.146539432,0.084258894,0.37815603,150,0.11637932,0.171935877
ID22_DCHA,0.457893774,0.264167138,0.82349465,0.018041647,2.097153206,3.44175455,0.018041647,2.097153206,3.44175455,0.288170384,0.219757625,0.097042401,0.35123189,150,0.047078848,0.11785113
ID22_IZDA,0.732970108,0.376812902,1.214400441,-0.020023287,3.513872056,5.247357783,-0.020023287,3.513872056,5.247357783,0.550778512,0.365735581,0.130831405,0.427427295,150,0.13242261,0.305763183
ID23_DCHA,0.49101355,0.214230268,0.774773193,0.001167447,1.226135558,2.447401541,0.001167447,1.226135558,2.447401541,0.299018604,0.17420586,0.061944537,0.306133991,150,0.096894932,0.146758397
ID23_IZDA,0.619448475,0.295173098,1.043174637,-0.038310154,2.723523076,5.195946514,-0.038310154,2.723523076,5.195946514,0.445459687,0.280367854,0.138237402,0.434160386,150,0.132381739,0.326145871
ID25_DCHA,0.154648523,0.050602842,0.334957743,-0.003775725,0.650992728,1.667441013,-0.003775725,0.650992728,1.667441013,0.065249552,0.068829301,0.257721132,0.730916151,150,0.102956121,0.210764057
ID25_IZDA,0.16701808,0.024165372,0.23811649,0.000151338,0.2919863,0.755199319,0.000151338,0.2919863,0.755199319,0.049964563,0.028001265,0.337823354,0.865950434,150,0.122070696,0.273586609
ID26_DCHA,0.268690717,0.129151445,0.525632414,-0.039190452,1.212617679,1.846974227,-0.039190452,1.212617679,1.846974227,0.135332567,0.11261373,0.24386194,0.689342834,150,0.095265114,0.220029828
ID26_IZDA,0.409572566,0.135766553,0.586680404,-0.002035986,1.272946677,2.19673853,-0.002035986,1.272946677,2.19673853,0.234783503,0.130711222,0.125840098,0.412228812,150,0.074848488,0.198393199
ID27_DCHA,0.387199603,0.178062006,0.646649634,0.045502342,1.362729897,2.452153412,0.045502342,1.362729897,2.452153412,0.246780533,0.1461169,0.07845297,0.295049041,150,0.024923814,0.058463397
ID27_IZDA,0.41159397,0.208461622,0.702572017,0.027524007,1.644190336,2.747350542,0.027524007,1.644190336,2.747350542,0.264491974,0.168223916,0.088758422,0.318567348,150,0.043449538,0.104005073
ID29_DCHA,0.355538056,0.252173532,0.767580252,-0.052373704,2.471821947,3.51940951,-0.052373704,2.471821947,3.51940951,0.204739674,0.194807852,0.161855454,0.488872991,150,0.236601547,0.430686982
ID29_IZDA,0.566538398,0.224221687,0.915134529,0.0246913,2.192562411,3.734097219,0.0246913,2.192562411,3.734097219,0.377792946,0.230730916,0.148179221,0.466677858,150,0.137305854,0.263757464
ID30_DCHA,0.689512517,0.321045466,1.123920331,-0.035028005,2.925892451,4.557811277,-0.035028005,2.925892451,4.557811277,0.529778297,0.356292315,0.12352104,0.405531982,150,0.144750957,0.312680774
ID30_IZDA,0.546674428,0.267122516,0.93213663,-0.017881816,2.28520886,3.774766295,-0.017881816,2.28520886,3.774766295,0.360834792,0.260084526,0.120223059,0.395479163,150,0.032008125,0.087342629
ID32_DCHA,0.406670553,0.208902305,0.643324571,-0.047175145,1.440976971,2.59680857,-0.047175145,1.440976971,2.59680857,0.265446338,0.164612806,0.060113148,0.239708746,150,0.045601884,0.090653147
ID32_IZDA,0.389433506,0.174016227,0.601549689,0.027047421,1.318961215,2.34132532,0.027047421,1.318961215,2.34132532,0.242924877,0.143652407,0.063232465,0.251948056,150,0.035093241,0.073541341
ID36_DCHA,0.469972355,0.302684896,0.92883176,-0.004702311,2.545718201,4.161498616,-0.004702311,2.545718201,4.161498616,0.332956024,0.280415508,0.106201282,0.361673084,150,0.01569267,0.041594517
ID36_IZDA,0.488476735,0.222228627,0.819139211,0.03002153,2.032530197,3.062483492,0.03002153,2.032530197,3.062483492,0.278630527,0.185394357,0.1258215,0.410697665,150,0.016644819,0.047619048
ID40_DCHA,0.317197742,0.164485537,0.58099855,0.005206464,1.433032734,2.242240637,0.005206464,1.433032734,2.242240637,0.150884742,0.115820279,0.110602015,0.377305139,150,0.025273018,0.069545294
ID40_IZDA,0.353917773,0.16638267,0.618052201,0.007813114,1.450983058,2.528155206,0.007813114,1.450983058,2.528155206,0.189747273,0.124382572,0.122920842,0.40109786,150,0.020823741,0.058869844
ID43_IZDA,0.519192302,0.320713869,1.015623109,-0.028700025,2.23798377,3.871160747,-0.028700025,2.23798377,3.871160747,0.341757984,0.252160966,0.104546387,0.418083164,144,0.068157216,0.14360268
ID44_DCHA,0.388919445,0.214132946,0.675911657,0.060354907,1.613009507,2.972156418,0.060354907,1.613009507,2.972156418,0.245233272,0.175168091,0.08738633,0.312095,150,0.021399214,0.050870991
ID44_IZDA,0.379988158,0.119291761,0.623291963,0.006718821,1.116607583,2.150608717,0.006718821,1.116607583,2.150608717,0.220638668,0.107772306,0.124159644,0.408821315,150,0.099638449,0.236864426
ID50_DCHA,0.240282013,0.115712082,0.481817749,0.009138477,1.153902857,1.870358654,0.009138477,1.153902857,1.870358654,0.133927695,0.107421506,0.166607595,0.503112866,150,0.215531351,0.354070912
ID50_IZDA,0.280697023,0.111467439,0.616334752,-0.004031878,1.113308619,4.157246063,-0.004031878,1.113308619,4.157246063,0.144600106,0.102551279,0.168178674,0.507577195,148,0.174120192,0.36211084
ID981_DCHA,0.283132635,0.098362658,0.53886591,0.000240326,1.526991681,2.706387096,0.000240326,1.526991681,2.706387096,0.156396235,0.133629968,0.500667833,1.105159258,150,0.080972512,0.211514776
ID981_IZDA,0.262830053,0.068607783,0.398309611,-0.013502838,1.101919557,1.632070811,-0.013502838,1.101919557,1.632070811,0.110876632,0.083277361,0.458388963,1.037132105,150,0.076199346,0.187905646
ID982_DCHA,0.225420742,0.067445244,0.377768729,-0.012289289,1.08573219,1.968902395,-0.012289289,1.08573219,1.968902395,0.111178043,0.084454176,0.336858945,0.871025061,150,0.075774881,0.176197127
ID982_IZDA,0.321105094,0.084287059,0.613357583,-0.006588673,1.311617087,3.560781871,-0.006588673,1.311617087,3.560781871,0.176748924,0.122825434,0.248699195,0.70900159,150,0.112918096,0.214990669
