DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY
0.06422699510777258,0.11272433277440712,0.0,0.0,0.0
0.061394264746013456,0.11272433277440712,0.0,0.0,0.0
0.06095188360143889,0.11198974766647718,-0.01101877661894908,-0.16528164928423622,0.0
0.053723750265573855,0.12096303098606666,0.1345992497938422,2.184270396191869,0.0
0.06013209868593942,0.2739756232764021,2.2951888843550323,32.40884451841785,0.0
0.3728525473441022,0.5298055347047524,3.8374486714252547,23.133896806053336,0.0
0.6912519696048042,0.8005645143067394,4.061384694029804,3.3590403390682355,0.0
0.762692983582263,0.9300549641398629,1.9423567474968528,-31.785419197994262,0.0
0.7912922635776838,0.9022964645930637,-0.41637749320198814,-35.38101361048262,0.0
0.5946973652774648,0.6336632902605771,-4.0294976149872985,-54.196801826779655,0.0
0.08300363998699603,0.3690994354836193,-3.968457821654367,0.9155968999939712,0.0
0.08531103369334685,0.16202853988595758,-3.1060634339649256,12.935915815341623,0.0
0.11290650982498204,0.17019781299365108,0.12253909661540247,48.429037958704924,0.0
0.09116214339145884,0.32226038570410215,2.280938590656766,32.375992410620455,0.0
0.4307417551592515,0.5339321614276956,3.175076635853902,13.412070677957042,0.0
0.5824989245564361,0.808672670349547,4.121107633827771,14.190464969608032,0.0
0.8158148638638958,0.9329384244805387,1.8639863119648743,-33.856819827943454,1.6666666666666667
0.8359415734643068,0.9320774248983206,-0.012914993733271207,-28.153519585472186,0.0
0.6043622453268913,0.7169893170808793,-3.2263216172616187,-48.20109935292521,0.0
0.21313421398935634,0.42459097249024186,-4.385975168859562,-17.39480327396915,0.0
0.0767221606667777,0.25488534425639553,-2.545584423507695,27.605861180278005,0.0
0.14733374723897155,0.4371636987257767,2.7341753170407177,79.19639610822618,0.0
0.6630866286413445,0.7378825244166364,4.510782385362895,26.649106024832662,0.0
0.7360507082506358,0.963232864343126,3.380255098897345,-16.957909296983253,0.0
0.8323214613962031,0.9664538758511488,0.048315172620341795,-49.97909889415505,1.8749999999999996
0.7008367818137106,0.8113313659038175,-2.32683764920997,-35.627292327454676,0.0
0.3447707205412099,0.5686394566234058,-3.640378639206176,-19.70311484994309,0.0
0.1300163898267508,0.33188650508733997,-3.551294273040987,1.336265492477835,0.0
0.11605537660606527,0.27552409440999914,-0.8454361601601124,40.58787169321312,0.0
0.24541595444321487,0.5344007896645123,3.883150428817698,70.92879883466716,0.0
0.8120089850755968,0.7987120009293438,3.964668168972472,1.222766102321613,0.0
0.7389270240822489,1.000275030528188,3.0234454439826632,-14.118340874847133,2.1428571428571446
0.8568008175493222,0.9864278526689803,-0.20770766788811623,-48.467296678061686,0.0
0.830280605308655,0.9333703663888295,-0.7958622942022608,-8.822319394712169,0.0
0.6003857617020925,0.6493244048481058,-4.260689423110856,-51.972406933628925,0.0
0.08318845572935883,0.367382503671385,-4.229128517650813,0.4734135819006413,0.0
0.09046491838348208,0.2058982816470569,-2.4222633303649213,27.10297780928838,0.0
0.1936234779290334,0.46040766015725393,3.817640677652956,93.59856012026816,0.0
0.6606168310941707,0.7288530426231095,4.026680736987833,3.1356008900231602,0.0
0.7082175923491276,0.927812808295096,2.984396485079799,-15.634263778620516,1.874999999999999
0.7562541024011236,0.8833138670192794,-0.6674841191372499,-54.77820906325573,0.0
0.5562565554313038,0.8821212414502844,-0.017889383534925307,9.74392103403487,0.0
