DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY
0.09758374451544397,0.3523907352253708,0.0,0.0,0.0
0.46475258778449596,0.45766056534182636,1.5790474517468336,23.685711776202503,0.0
0.43354374700971193,0.5157680602340036,0.8716124233826581,-10.611525425462633,0.0
0.07423057449186027,0.40964660217561194,-1.5918218708758745,-36.95151441387799,0.0
0.06797846301692,0.32623909153540137,-1.2511126596031585,5.1106381690907385,0.0
0.0800153504915235,0.27171799170541233,-0.8178164974498356,6.499442432299843,0.0
0.23358010736270518,0.31101133019974314,0.5894000774149621,21.108248622971967,0.0
0.3909453628527561,0.39915209517584893,1.322111474641587,10.990670958399372,2.9999999999999996
0.19705990462697992,0.37224635159526903,-0.4035861537086985,-25.88546442525428,0.0
0.08847131845362315,0.3038034965487561,-1.026642825697694,-9.345850079834934,0.0
0.24611080279030592,0.3389700822468033,0.527498785470708,23.312124167526033,0.0
0.26901776029558894,0.37571824143882027,0.5512223878802545,0.3558540361431961,0.0
0.07835305351654206,0.30467692900191523,-1.0656196865535756,-24.25263111650745,0.0
0.12252417515440585,0.2836124873965252,-0.3159666240808501,11.244795937090883,0.0
0.3121627247149331,0.35370079405806226,1.0513245999230556,20.509368360058584,0.0
0.33323520357951836,0.4104572259925201,0.8513464790168677,-2.999671813592819,1.875
0.1662499753929409,0.3865344359659517,-0.3588418503985258,-18.152824941230904,0.0
0.08497094255136314,0.31332386258780937,-1.0981586006721353,-11.089751254104144,0.0
0.08635224497807645,0.26294701270630305,-0.7556527482225948,5.137587786743109,0.0
0.08608378004251803,0.22836597078133447,-0.5187156288745287,3.554056790220991,0.0
0.13925811036458807,0.2412000708446028,0.19251150094902483,10.668406947353303,0.0
0.2627275423693126,0.30529159764057034,0.9613729019395133,11.532921014857328,0.0
0.25180083574161577,0.3474344448613778,0.6321427083121121,-4.938452904411019,2.1428571428571432
0.0836072127956651,0.2843712587396458,-0.9459477918259801,-23.671357502071384,0.0
0.07900328671877177,0.23875777503929563,-0.6842022555052527,3.926183044810911,0.0
0.08165183974167761,0.20847170620833236,-0.4542910324644491,3.4486683456120546,0.0
0.284504253829146,0.2895347066231403,1.215945006222119,25.053540580298524,0.0
0.3402306861330034,0.36705278786255857,1.1627712185912742,-0.7976068144626736,2.9999999999999987
0.07156140890424229,0.29538890550896757,-1.0749582353038651,-33.565941808427084,0.0
0.07062868472464945,0.2434405519864326,-0.7792253028380245,4.43599398698761,0.0
0.0645794754571012,0.20809718184319997,-0.5301505521484895,3.736121260343025,0.0
0.13579157608433023,0.22154122649287106,0.20166066974506625,10.977168328403335,0.0
0.2583245748520261,0.2920685753717531,1.057910233183231,12.843743451572472,3.000000000000001
0.07001733430805433,0.2411104326107078,-0.7643721414156799,-27.334235618983666,0.0
0.06984749649928,0.2045842861277369,-0.5478921972445634,3.2471991625667473,0.0
0.06619339776330838,0.17927853618351128,-0.37958624916338446,2.524589221217684,0.0
0.06120965906616612,0.1594538897590776,-0.2973696963665053,1.2332482919531875,0.0
0.07091895972558629,0.14809200532276656,-0.17042826654466547,1.9041214473275971,0.0
0.07259232756482766,0.14207675063160657,-0.09022882036739982,1.2029916926589848,0.0
0.19546702750962938,0.20188957290803744,0.897192334146463,14.811317317707944,0.0
0.3079367264845554,0.294953015838972,1.3959516439640183,7.481389647263328,1.8750000000000004
0.07093431577584466,0.24328649383914086,-0.7749978299974669,-32.56424210942228,0.0
0.06777430737076923,0.204973336426301,-0.574697361192598,3.0045070320730343,0.0
0.07017989811941366,0.18156611156882377,-0.3511083728621585,3.3538348249565915,0.0
0.262724613962577,0.2618840207504002,1.2047686377236462,23.33815515878707,0.0
0.3151448041797974,0.339304452685229,1.1613064790224326,-0.6519323805182042,2.9999999999999987
0.06591375193874527,0.2698000333449467,-1.0425662901042352,-33.058091536900015,0.0
0.07532876567196067,0.22602431320616675,-0.6566358020816988,5.788957320338046,0.0
0.0720518229809009,0.19444431097741613,-0.4737000334312594,2.7440365297565914,0.0
0.1743534072508867,0.22899167169443074,0.5182104107552192,14.878656662797178,0.0
0.41259699715488773,0.3482919591232432,1.7895043114321865,19.06940851015451,0.0
0.3571342228105792,0.4155113548624078,1.0082909360874694,-11.718200630170756,2.5000000000000004
0.07372453929228616,0.3266454700637738,-1.33298827197951,-35.1191881210047,0.0
0.059185384487256666,0.2646297088977639,-0.930236417490149,6.041277817340417,0.0
0.3588438848813285,0.35380670840060946,1.3376549925426837,34.01837115049249,0.0
0.24168463607567506,0.3741198404416793,0.3046969806160474,-15.494370178899546,0.0
0.06980611220232104,0.2968350623547965,-1.1592716713032416,-21.959529778789335,0.0
0.06257720349510935,0.2425271847946491,-0.814618163402211,5.169802618515458,0.0
0.06795038888502816,0.20949217419130622,-0.4955251590501432,4.786395065281018,0.0
0.3085597930217747,0.2972565509589502,1.3164656515146598,27.179862158472044,0.0
0.36830129907216597,0.3812510345558512,1.2599172539535148,-0.848225963417174,0.0
0.08089677781755647,0.30749773062958263,-1.1062995588940283,-35.49325219271315,0.0
0.07603711575834926,0.2550243628148777,-0.7871005172205736,4.787985625101821,0.0
0.371637693877613,0.3509926800284744,1.43952475820395,33.39937913136785,0.0
0.42080951047656273,0.43589972390586795,1.2736056581609034,-2.4887865006457,1.1538461538461537
0.08092510079346858,0.3479204007117401,-1.3196898479119181,-38.89943259109232,0.0
0.1065632443402349,0.2964292985239605,-0.7723665328166938,8.209849726428365,0.0
0.09678266839019121,0.257598561549854,-0.5824610546115975,2.8485821730764442,0.0
0.09257687755496845,0.228528247730164,-0.43605470729534995,2.1960952097437128,0.0
0.4896486437930472,0.37104028393326527,2.137680543046519,38.60602875512803,0.0
0.3264496724523148,0.41802797623716625,0.7048153845585148,-21.492977377320063,0.0
0.08657982516252626,0.33977986352825484,-1.1737216906336712,-28.17805612788279,0.0
0.06493832695410032,0.2790303284178168,-0.9112430266565711,3.937179959656501,0.0
0.37616723310580075,0.369360303040887,1.3549496193460537,33.99288969003938,0.0
0.4702501469560286,0.4643352831238581,1.4246247012445659,1.0451262284776819,1.4999999999999993
0.0862244569033024,0.36842060354335543,-1.4387201937075398,-42.95017342428159,0.0
0.09538276442715475,0.3081218746615481,-0.9044809332271098,8.01358890720645,0.0
0.0991840926154907,0.26677305109841026,-0.6202323534470677,4.263728696700631,0.0
0.13474044743037114,0.25476602900755424,-0.18010533136284035,6.601905331263411,0.0
0.45300730776362086,0.378367024044844,1.8540149255593465,30.511803853832802,3.0000000000000027
0.18556125451781513,0.355380758702275,-0.3447939801385355,-32.98213358546823,0.0
0.09186893927589129,0.29784550634655155,-0.8630287853358515,-7.773522077959741,0.0
0.09443388921955792,0.2576991283300919,-0.6021956702468948,3.9124967263343504,0.0
0.12497702804080266,0.2493460202287339,-0.12529662152037005,7.153485730897872,0.0
0.3209159778089172,0.32946822623467986,1.2018330900891896,19.906945674143397,3.0000000000000027
0.08514945096406008,0.2764103632837991,-0.7958679442632116,-29.965515515286018,0.0
0.08911660199198294,0.24106030970701398,-0.5302508036517767,3.984257109171524,0.0
0.09752434758171298,0.22183313467746651,-0.2884076254432119,3.6276476731284717,0.0
0.438439058967083,0.3498247662288949,1.919874473271426,33.124231480719565,0.0
0.6045931356198646,0.4888582276557007,2.085501921402087,2.484411721959915,2.9999999999999947
0.07688721990172839,0.3849056677791562,-1.5592883981481676,-54.671854793253814,0.0
0.09850609661320711,0.32213481508521685,-0.9415627904090901,9.265884116086163,0.0
0.09126318060413026,0.27449233997095923,-0.7146371267138644,3.403884955428386,0.0
0.3750561774193285,0.365333414022712,1.362616110776292,31.158798562352345,0.0
0.5056167781295692,0.4716719487428412,1.5950780208019375,3.4869286503846832,3.0000000000000027
0.20706798295599738,0.42802304017468845,-0.654733628522291,-33.747174739863425,0.0
0.06842484849596037,0.3384040842388638,-1.3442843390373695,-10.343260657726178,0.0
0.18374158692283873,0.33544778769130823,-0.04434444821333372,19.499098362360538,0.0
0.37403964091170133,0.40766008909593965,1.0831845210694713,16.912934539242077,0.0
0.532995929316469,0.5091260237822721,1.521989020294987,6.582067488382737,0.0
0.5952930641959859,0.5977829509991595,1.32985390825331,-2.882026680625155,2.499999999999998
0.07366410978361716,0.45676214423785255,-2.1153121014196037,-51.67749014509371,0.0
0.3070041423516248,0.4656373312708555,0.1331278054950441,33.726598603719715,0.0
0.5152360171600474,0.5441923838587062,1.17832578881776,15.677969749840742,0.0
