DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY
-0.06315479871862317,0.0025094969230297637,0.8348868738329623,0.8348868738329623,0.0
0.03205238268818833,-0.04228532054604104,-0.6719222620360621,-0.6719222620360621,0.0
-0.07169433434711078,-0.044867398634447976,-0.03873117132610404,-0.03873117132610404,0.0
-0.07303716759641987,-0.09227430204267317,-0.711103551123378,-0.711103551123378,0.0
-0.07019352134962087,-0.08921947546033825,0.0458223987350239,0.0458223987350239,0.0
-0.07282382366974549,-0.03248476906123077,0.8510205959866122,0.8510205959866122,0.0
0.03989716972935953,-0.02854289136446647,0.05912816545146443,0.05912816545146443,0.0
-0.06303474397083797,0.03181717864539405,0.9054010501479078,0.9054010501479078,0.0
0.05387415153596309,-0.018955644737099892,-0.7615923507374093,-0.7615923507374093,0.0
-0.06539016051318208,-0.007059507033811104,0.17844206554933184,0.17844206554933184,0.0
-0.03231963213863734,-0.10003952553222288,-1.3947002774761768,-1.3947002774761768,0.0
-0.117682792141681,-0.1383532080663791,-0.5747052380123433,-0.5747052380123433,0.0
-0.12123095732040036,-0.1516401399217497,-0.19930397783055914,-0.19930397783055914,0.0
-0.058796247876723357,-0.07609118297122898,1.133234354257811,1.133234354257811,0.0
0.01686299796143967,0.0011730120595660847,1.158962925461926,1.158962925461926,0.0
0.016348865971806847,0.0011730120595660847,0.0,0.0,0.0
